ID,Home_income,Home_car,Home_drive,Age,Gender,Home_type,P_Trip_purpose,P_Trip_seq
257289_4,4,0,0,"[25,30)",0,1,0,1
250549_4,5,1,1,"[25,30)",0,1,4,2
93446_1,3,1,1,"[45,50)",0,1,4,2
257629_2,3,1,1,"[25,30)",1,1,1,1
257289_4,4,0,0,"[25,30)",0,1,4,2
189840_1,4,0,0,"[50,55)",0,1,0,1
93242_3,3,1,0,"[10,15)",1,1,1,2
250549_3,5,1,1,"[30,35)",0,1,0,1
257683_2,4,1,1,"[50,55)",0,1,4,2
184983_1,4,1,1,"[55,60)",1,1,0,1
149487_1,3,0,1,"[30,35)",1,1,4,2
184983_2,4,1,1,"[55,60)",0,1,0,1
189280_1,4,1,1,"[40,45)",1,1,1,3
184983_1,4,1,1,"[55,60)",1,1,4,2
257673_2,3,1,0,"[20,25)",0,1,0,1
184983_2,4,1,1,"[55,60)",0,1,4,2
229692_2,2,0,0,"[70,75)",0,1,2,1
184945_1,6,1,1,"[40,45)",1,1,0,1
248113_3,4,1,0,"[30,35)",1,3,4,2
236311_3,5,1,1,"[35,40)",0,2,0,1
252862_2,4,0,1,"[40,45)",0,3,0,1
248391_2,5,1,0,"[65,70)",0,3,3,1
248827_3,4,1,1,"[45,50)",1,2,0,1
252862_4,4,0,0,"[20,25)",1,3,0,1
248898_1,3,0,0,"[60,65)",1,3,4,2
236523_2,4,0,0,"[65,70)",0,4,2,1
248113_4,4,1,0,"[20,25)",1,3,0,1
252862_1,4,0,1,"[45,50)",1,3,4,2
247611_3,4,0,1,"[40,45)",1,3,4,2
237013_3,3,1,0,"[15,20)",0,1,4,2
236311_3,5,1,1,"[35,40)",0,2,4,2
236158_1,4,0,1,"[50,55)",1,3,0,1
248760_3,4,1,0,"[20,25)",1,3,4,2
236526_3,5,1,1,"[30,35)",1,1,0,1
248858_1,5,0,0,"[65,70)",1,2,4,2
236158_1,4,0,1,"[50,55)",1,3,4,2
236158_3,4,0,1,"[45,50)",1,3,0,1
236265_3,3,0,0,"[45,50)",0,3,0,1
236626_1,3,0,0,"[55,60)",0,3,4,2
248760_3,4,1,0,"[20,25)",1,3,0,1
248576_1,5,1,1,"[55,60)",1,3,0,1
236697_1,3,1,1,"[60,65)",1,1,4,2
236526_3,5,1,1,"[30,35)",1,1,4,2
236672_1,1,0,0,"[70,75)",0,3,0,1
248858_1,5,0,0,"[65,70)",1,2,0,1
236626_2,3,0,1,"[25,30)",1,3,0,1
236626_1,3,0,0,"[55,60)",0,3,0,1
236282_3,1,0,0,"[20,25)",1,2,0,1
248113_3,4,1,0,"[30,35)",1,3,0,1
236109_1,2,0,0,"[80,85)",1,3,4,2
237099_2,1,0,0,"[65,70)",0,1,4,2
236265_3,3,0,0,"[45,50)",0,3,4,2
236147_3,3,1,1,"[25,30)",1,2,4,2
248898_2,3,0,0,"[60,65)",0,3,4,2
236109_1,2,0,0,"[80,85)",1,3,2,1
248607_1,4,0,0,"[70,75)",1,2,0,1
236775_4,3,1,1,"[20,25)",1,1,4,2
236810_1,3,0,1,"[45,50)",1,2,4,2
236672_1,1,0,0,"[70,75)",0,3,2,2
236697_1,3,1,1,"[60,65)",1,1,0,1
237013_3,3,1,0,"[15,20)",0,1,0,1
236109_2,2,0,0,"[75,80)",0,3,4,2
248898_2,3,0,0,"[60,65)",0,3,0,1
236626_2,3,0,1,"[25,30)",1,3,2,2
236601_2,3,0,0,"[40,45)",0,3,4,2
236775_4,3,1,1,"[20,25)",1,1,0,1
250738_3,4,0,1,"[20,25)",0,2,0,1
252862_3,4,0,0,"[20,25)",0,3,4,2
237099_2,1,0,0,"[65,70)",0,1,2,1
236158_3,4,0,1,"[45,50)",1,3,4,2
236684_2,3,0,0,"[25,30)",0,3,0,1
237013_1,3,1,1,"[45,50)",1,1,0,1
236601_1,3,0,1,"[50,55)",1,3,4,2
236601_1,3,0,1,"[50,55)",1,3,0,1
248607_3,4,0,0,"[50,55)",1,2,0,1
252862_2,4,0,1,"[40,45)",0,3,4,2
237013_1,3,1,1,"[45,50)",1,1,4,2
250738_3,4,0,1,"[20,25)",0,2,4,2
248156_3,5,1,1,"[25,30)",0,2,0,1
248607_3,4,0,0,"[50,55)",1,2,4,2
236109_2,2,0,0,"[75,80)",0,3,2,1
248113_4,4,1,0,"[20,25)",1,3,4,2
236737_1,1,0,0,"[85,90]",0,2,2,1
248898_1,3,0,0,"[60,65)",1,3,0,1
236601_2,3,0,0,"[40,45)",0,3,2,1
236918_1,4,0,1,"[60,65)",1,1,4,2
248576_2,5,1,0,"[55,60)",0,3,0,1
236282_3,1,0,0,"[20,25)",1,2,4,2
236211_1,1,0,0,"[70,75)",1,3,2,1
234484_2,3,0,0,"[75,80)",0,3,4,2
236523_2,4,0,0,"[65,70)",0,4,4,2
236918_3,4,0,1,"[25,30)",1,1,4,2
236684_2,3,0,0,"[25,30)",0,3,4,2
236572_2,4,0,0,"[65,70)",0,3,4,2
236737_1,1,0,0,"[85,90]",0,2,4,2
252862_1,4,0,1,"[45,50)",1,3,0,1
248858_3,5,0,1,"[30,35)",0,2,0,1
248858_3,5,0,1,"[30,35)",0,2,4,2
248263_3,4,1,0,"[10,15)",0,2,1,3
234484_2,3,0,0,"[75,80)",0,3,2,1
236745_1,2,0,1,"[55,60)",1,3,4,2
248827_3,4,1,1,"[45,50)",1,2,4,2
236147_4,3,1,1,"[25,30)",1,2,4,2
248318_2,5,1,1,"[50,55)",0,1,0,1
236918_1,4,0,1,"[60,65)",1,1,0,1
252862_3,4,0,0,"[20,25)",0,3,0,1
236211_1,1,0,0,"[70,75)",1,3,4,2
248607_1,4,0,0,"[70,75)",1,2,4,2
248576_4,5,1,0,"[20,25)",1,3,4,2
236147_4,3,1,1,"[25,30)",1,2,0,1
252862_4,4,0,0,"[20,25)",1,3,4,2
236745_1,2,0,1,"[55,60)",1,3,0,1
236918_3,4,0,1,"[25,30)",1,1,0,1
248576_2,5,1,0,"[55,60)",0,3,4,2
236572_2,4,0,0,"[65,70)",0,3,0,1
248263_3,4,1,0,"[10,15)",0,2,4,4
248576_4,5,1,0,"[20,25)",1,3,0,1
236810_1,3,0,1,"[45,50)",1,2,0,1
248318_2,5,1,1,"[50,55)",0,1,4,2
248576_1,5,1,1,"[55,60)",1,3,4,2
247611_3,4,0,1,"[40,45)",1,3,0,1
248156_3,5,1,1,"[25,30)",0,2,4,2
248576_3,5,1,0,"[25,30)",1,3,2,1
248576_3,5,1,0,"[25,30)",1,3,4,2
236147_3,3,1,1,"[25,30)",1,2,0,1
158853_1,4,0,1,"[30,35)",0,3,4,2
184582_2,3,0,1,"[35,40)",0,2,0,1
158853_2,4,0,1,"[30,35)",1,3,0,1
184582_1,3,0,1,"[35,40)",1,2,4,2
184582_2,3,0,1,"[35,40)",0,2,4,2
163541_1,4,1,1,"[30,35)",1,2,4,2
163646_1,2,0,1,"[35,40)",0,2,0,1
159172_1,3,1,0,"[60,65)",0,2,0,1
158853_2,4,0,1,"[30,35)",1,3,4,2
159128_2,3,0,1,"[65,70)",1,3,0,1
159049_2,4,1,1,"[40,45)",1,3,4,2
159185_1,4,0,0,"[25,30)",0,2,0,1
163541_1,4,1,1,"[30,35)",1,2,0,1
184569_1,4,1,1,"[65,70)",1,2,0,1
184582_1,3,0,1,"[35,40)",1,2,0,1
184569_1,4,1,1,"[65,70)",1,2,4,2
184598_2,4,1,1,"[55,60)",0,2,4,2
159110_1,3,0,0,"[30,35)",0,3,0,1
163646_1,2,0,1,"[35,40)",0,2,4,2
159049_2,4,1,1,"[40,45)",1,3,0,1
162308_1,4,1,1,"[55,60)",1,2,0,1
159110_1,3,0,0,"[30,35)",0,3,4,2
159128_2,3,0,1,"[65,70)",1,3,4,2
158853_1,4,0,1,"[30,35)",0,3,0,1
163405_1,3,1,1,"[35,40)",1,2,0,1
184598_2,4,1,1,"[55,60)",0,2,0,1
163405_1,3,1,1,"[35,40)",1,2,4,2
162308_1,4,1,1,"[55,60)",1,2,4,2
159172_1,3,1,0,"[60,65)",0,2,4,2
159185_2,4,0,1,"[30,35)",0,2,0,1
159185_2,4,0,1,"[30,35)",0,2,4,2
159240_3,4,1,0,"[15,20)",1,2,0,1
159240_3,4,1,0,"[15,20)",1,2,4,3
195168_3,4,1,1,"[20,25)",1,1,0,1
195168_3,4,1,1,"[20,25)",1,1,4,2
94043_2,3,0,1,"[60,65)",1,3,4,2
175870_1,1,1,1,"[70,75)",0,1,4,2
183349_4,5,1,1,"[30,35)",1,1,0,1
174936_2,4,0,1,"[35,40)",1,3,4,2
174556_2,4,1,1,"[45,50)",0,2,4,2
175870_1,1,1,1,"[70,75)",0,1,2,1
175226_2,3,1,1,"[25,30)",1,2,4,2
183349_4,5,1,1,"[30,35)",1,1,4,2
174873_1,4,1,1,"[60,65)",1,2,4,2
160134_2,3,1,1,"[45,50)",0,1,2,1
182726_1,5,1,1,"[50,55)",1,1,0,1
94043_2,3,0,1,"[60,65)",1,3,0,1
182726_3,5,1,0,"[20,25)",1,1,4,2
192466_3,5,1,0,"[20,25)",1,1,0,1
174556_1,4,1,1,"[55,60)",1,2,0,1
174837_3,3,1,0,"[20,25)",1,3,1,1
174750_1,3,0,1,"[30,35)",0,3,1,2
183349_3,5,1,1,"[30,35)",1,1,4,2
175746_3,4,1,0,"[30,35)",1,2,0,1
175226_2,3,1,1,"[25,30)",1,2,0,1
174936_1,4,0,1,"[55,60)",0,3,2,1
174556_1,4,1,1,"[55,60)",1,2,4,2
254049_3,3,0,1,"[30,35)",1,4,4,2
174750_1,3,0,1,"[30,35)",0,3,1,1
174936_1,4,0,1,"[55,60)",0,3,4,2
160134_2,3,1,1,"[45,50)",0,1,4,2
175746_3,4,1,0,"[30,35)",1,2,4,2
174837_3,3,1,0,"[20,25)",1,3,4,2
183738_1,3,0,1,"[55,60)",1,3,4,2
183738_1,3,0,1,"[55,60)",1,3,2,1
176051_1,3,1,1,"[40,45)",1,1,4,2
192045_3,5,1,0,"[20,25)",1,1,0,1
183285_3,5,1,1,"[30,35)",0,1,4,2
183285_4,5,1,1,"[30,35)",1,1,4,2
174873_1,4,1,1,"[60,65)",1,2,0,1
183285_4,5,1,1,"[30,35)",1,1,0,1
175850_3,5,1,0,"[20,25)",1,2,0,1
192045_3,5,1,0,"[20,25)",1,1,4,2
182726_1,5,1,1,"[50,55)",1,1,4,2
175311_2,1,0,0,"[85,90]",0,5,2,1
174873_2,4,1,1,"[60,65)",0,2,0,1
176051_1,3,1,1,"[40,45)",1,1,0,1
192466_3,5,1,0,"[20,25)",1,1,4,2
174556_2,4,1,1,"[45,50)",0,2,0,1
214238_3,6,1,1,"[25,30)",0,1,2,1
174750_1,3,0,1,"[30,35)",0,3,4,3
174873_2,4,1,1,"[60,65)",0,2,4,2
183285_3,5,1,1,"[30,35)",0,1,0,1
183349_3,5,1,1,"[30,35)",1,1,0,1
182726_3,5,1,0,"[20,25)",1,1,0,1
253128_1,4,1,1,"[50,55)",0,3,4,2
175311_2,1,0,0,"[85,90]",0,5,4,2
184506_2,4,1,0,"[55,60)",0,2,3,1
184506_4,4,1,0,"[25,30)",0,2,0,1
254049_3,3,0,1,"[30,35)",1,4,0,1
253128_1,4,1,1,"[50,55)",0,3,0,1
184506_2,4,1,0,"[55,60)",0,2,4,2
175850_3,5,1,0,"[20,25)",1,2,4,2
184506_4,4,1,0,"[25,30)",0,2,4,3
192307_3,6,1,1,"[30,35)",1,1,4,2
192307_3,6,1,1,"[30,35)",1,1,0,1
192307_2,6,1,1,"[30,35)",0,1,4,2
192307_2,6,1,1,"[30,35)",0,1,0,1
202251_4,4,1,0,"[20,25)",1,1,1,3
184866_1,4,0,1,"[35,40)",1,3,0,1
190511_3,4,1,1,"[20,25)",0,4,4,3
176296_1,3,0,1,"[35,40)",1,3,4,2
249133_1,2,0,1,"[25,30)",1,2,0,1
184866_2,4,0,0,"[35,40)",0,3,0,1
176296_1,3,0,1,"[35,40)",1,3,0,1
249169_1,1,0,0,"[20,25)",1,2,4,2
184866_2,4,0,0,"[35,40)",0,3,4,2
249206_1,1,0,0,"[60,65)",0,3,4,2
202251_4,4,1,0,"[20,25)",1,1,4,4
249133_1,2,0,1,"[25,30)",1,2,4,2
249196_2,2,1,0,"[60,65)",0,3,1,1
249169_1,1,0,0,"[20,25)",1,2,3,1
248842_3,3,1,0,"[20,25)",0,2,4,2
190511_2,4,1,0,"[50,55)",0,4,0,1
249196_2,2,1,0,"[60,65)",0,3,4,2
249193_3,5,1,0,"[15,20)",1,2,0,1
202251_2,4,1,0,"[50,55)",0,1,0,1
202251_3,4,1,0,"[20,25)",1,1,4,2
184866_1,4,0,1,"[35,40)",1,3,4,2
190511_2,4,1,0,"[50,55)",0,4,4,2
248842_4,3,1,0,"[15,20)",0,2,0,1
190511_3,4,1,1,"[20,25)",0,4,0,1
249206_1,1,0,0,"[60,65)",0,3,2,1
249193_3,5,1,0,"[15,20)",1,2,1,3
249193_3,5,1,0,"[15,20)",1,2,4,4
248842_3,3,1,0,"[20,25)",0,2,1,1
249153_1,2,1,0,"[60,65)",1,1,2,1
249210_1,4,0,0,"[50,55)",1,3,1,1
249193_1,5,1,1,"[45,50)",1,2,4,2
249162_1,1,0,0,"[20,25)",0,3,2,1
249193_1,5,1,1,"[45,50)",1,2,0,1
249153_1,2,1,0,"[60,65)",1,1,4,2
249210_1,4,0,0,"[50,55)",1,3,4,2
248842_4,3,1,0,"[15,20)",0,2,4,2
202251_3,4,1,0,"[20,25)",1,1,0,1
249162_1,1,0,0,"[20,25)",0,3,4,2
202251_2,4,1,0,"[50,55)",0,1,4,2
148120_2,4,0,0,"[20,25)",0,2,0,1
147095_1,1,0,0,"[70,75)",0,2,0,1
190365_1,3,0,0,"[55,60)",0,2,4,2
186654_3,5,1,0,"[30,35)",0,3,0,1
186654_3,5,1,0,"[30,35)",0,3,4,2
146122_3,3,0,0,"[25,30)",0,2,4,3
147842_1,3,0,1,"[30,35)",1,3,0,1
147289_2,5,1,1,"[30,35)",0,2,4,2
147289_2,5,1,1,"[30,35)",0,2,2,1
148120_1,4,0,0,"[25,30)",0,2,4,2
145977_1,1,0,1,"[85,90]",1,3,3,1
147095_1,1,0,0,"[70,75)",0,2,4,2
148120_1,4,0,0,"[25,30)",0,2,0,1
148589_3,5,1,0,"[25,30)",0,3,4,2
146122_1,3,0,1,"[55,60)",1,2,0,1
149350_2,2,1,1,"[45,50)",1,3,0,1
146122_3,3,0,0,"[25,30)",0,2,0,1
202150_2,5,1,0,"[40,45)",0,3,4,2
149350_2,2,1,1,"[45,50)",1,3,4,4
148120_2,4,0,0,"[20,25)",0,2,4,2
147324_1,1,0,1,"[70,75)",1,2,4,2
190231_3,5,1,1,"[35,40)",1,2,4,2
186654_4,5,1,1,"[25,30)",1,3,4,4
191108_3,4,0,0,"[15,20)",1,2,4,4
147168_1,3,0,0,"[40,45)",0,2,4,2
146504_2,4,1,1,"[55,60)",0,2,0,1
148356_2,3,0,0,"[20,25)",0,3,4,3
190365_1,3,0,0,"[55,60)",0,2,0,1
147324_1,1,0,1,"[70,75)",1,2,3,1
148356_2,3,0,0,"[20,25)",0,3,0,1
190590_1,3,1,1,"[35,40)",1,3,4,2
145942_1,2,0,1,"[60,65)",1,3,4,2
252330_1,2,0,0,"[40,45)",0,2,0,1
147543_3,4,1,1,"[35,40)",1,2,3,2
239913_1,5,1,1,"[30,35)",0,1,0,1
239913_1,5,1,1,"[30,35)",0,1,4,2
146122_1,3,0,1,"[55,60)",1,2,4,2
148589_3,5,1,0,"[25,30)",0,3,0,1
191108_3,4,0,0,"[15,20)",1,2,0,1
147519_2,1,0,0,"[80,85)",0,2,4,2
148006_2,4,1,1,"[35,40)",1,3,4,2
190590_1,3,1,1,"[35,40)",1,3,0,1
160561_2,4,0,1,"[35,40)",1,2,4,2
160561_3,4,0,0,"[30,35)",1,2,4,2
160561_3,4,0,0,"[30,35)",1,2,0,1
147842_1,3,0,1,"[30,35)",1,3,4,2
145942_1,2,0,1,"[60,65)",1,3,0,1
186654_4,5,1,1,"[25,30)",1,3,0,1
147168_1,3,0,0,"[40,45)",0,2,0,1
252330_1,2,0,0,"[40,45)",0,2,4,2
190231_3,5,1,1,"[35,40)",1,2,0,1
146504_2,4,1,1,"[55,60)",0,2,4,2
191108_3,4,0,0,"[15,20)",1,2,4,2
145977_1,1,0,1,"[85,90]",1,3,4,2
191108_3,4,0,0,"[15,20)",1,2,1,3
148953_2,4,1,1,"[30,35)",0,2,4,2
148878_2,2,1,0,"[55,60)",0,2,4,2
147519_2,1,0,0,"[80,85)",0,2,3,1
160561_2,4,0,1,"[35,40)",1,2,0,1
148006_2,4,1,1,"[35,40)",1,3,0,1
148878_2,2,1,0,"[55,60)",0,2,3,1
148953_2,4,1,1,"[30,35)",0,2,0,1
149616_1,3,0,0,"[40,45)",1,3,0,1
149616_1,3,0,0,"[40,45)",1,3,4,2
147543_3,4,1,1,"[35,40)",1,2,0,1
179528_2,5,1,1,"[50,55)",0,1,2,1
191537_2,4,1,1,"[30,35)",0,3,4,2
179594_1,4,1,1,"[40,45)",1,1,4,2
192174_1,2,0,0,"[70,75)",1,3,4,2
192650_3,4,1,0,"[15,20)",1,1,4,2
192760_2,4,0,1,"[30,35)",0,1,0,1
178944_1,3,1,1,"[45,50)",1,1,0,1
191714_1,4,1,1,"[40,45)",1,3,0,1
180991_2,4,1,1,"[35,40)",0,3,4,2
192595_1,4,0,1,"[35,40)",1,3,4,2
179280_1,4,1,1,"[30,35)",1,1,1,3
192328_1,4,1,1,"[40,45)",1,2,0,1
191442_2,5,1,0,"[50,55)",0,3,4,2
192760_2,4,0,1,"[30,35)",0,1,4,2
179280_1,4,1,1,"[30,35)",1,1,4,4
192595_2,4,0,1,"[30,35)",0,3,4,2
191714_1,4,1,1,"[40,45)",1,3,4,2
191537_2,4,1,1,"[30,35)",0,3,0,1
185307_3,4,1,1,"[25,30)",0,3,0,1
187125_2,4,1,0,"[55,60)",0,3,0,1
251815_3,5,1,0,"[20,25)",1,2,4,2
186219_3,5,1,1,"[20,25)",1,1,0,1
192595_2,4,0,1,"[30,35)",0,3,0,1
179280_1,4,1,1,"[30,35)",1,1,1,2
191442_2,5,1,0,"[50,55)",0,3,0,1
181027_1,1,0,1,"[60,65)",1,3,4,2
186219_2,5,1,1,"[40,45)",0,1,4,2
192559_2,4,1,1,"[45,50)",0,3,2,1
251815_1,5,1,1,"[40,45)",0,2,0,1
185090_3,4,1,0,"[20,25)",0,3,0,1
185090_2,4,1,0,"[45,50)",0,3,4,2
192650_1,4,1,1,"[45,50)",1,1,4,2
181027_1,1,0,1,"[60,65)",1,3,0,1
192650_1,4,1,1,"[45,50)",1,1,0,1
185307_2,4,1,1,"[50,55)",0,3,0,1
192075_1,4,1,1,"[35,40)",1,2,4,2
179093_3,4,0,0,"[10,15)",0,1,4,4
179502_1,4,1,1,"[45,50)",1,1,4,2
192760_1,4,0,1,"[35,40)",1,1,4,2
185090_2,4,1,0,"[45,50)",0,3,0,1
192630_1,4,1,1,"[55,60)",1,1,4,2
192630_1,4,1,1,"[55,60)",1,1,0,1
178887_1,4,1,1,"[35,40)",1,1,4,2
192473_1,3,0,1,"[35,40)",0,2,4,2
187060_1,4,1,1,"[65,70)",1,3,4,2
192353_1,3,0,0,"[60,65)",1,2,0,1
192559_2,4,1,1,"[45,50)",0,3,4,2
192846_1,4,1,1,"[60,65)",1,3,0,1
185122_2,4,0,0,"[35,40)",0,2,4,2
192760_1,4,0,1,"[35,40)",1,1,0,1
179280_1,4,1,1,"[30,35)",1,1,0,1
185090_1,4,1,1,"[50,55)",1,3,4,2
185090_1,4,1,1,"[50,55)",1,3,0,1
192595_1,4,0,1,"[35,40)",1,3,0,1
179717_1,3,0,1,"[35,40)",0,1,0,1
187060_1,4,1,1,"[65,70)",1,3,0,1
179502_1,4,1,1,"[45,50)",1,1,0,1
178944_2,3,1,1,"[40,45)",0,1,4,2
252155_3,5,1,1,"[20,25)",1,1,4,2
192650_2,4,1,0,"[45,50)",0,1,4,2
192650_2,4,1,0,"[45,50)",0,1,0,1
191869_3,5,1,0,"[25,30)",1,3,4,2
251815_1,5,1,1,"[40,45)",0,2,4,2
186219_2,5,1,1,"[40,45)",0,1,3,1
181027_2,1,0,0,"[55,60)",0,3,3,1
185138_1,3,1,1,"[60,65)",1,3,0,1
185090_3,4,1,0,"[20,25)",0,3,4,2
192111_1,4,1,1,"[55,60)",1,3,0,1
191869_2,5,1,0,"[50,55)",0,3,4,2
187125_2,4,1,0,"[55,60)",0,3,4,2
191869_2,5,1,0,"[50,55)",0,3,0,1
191537_1,4,1,0,"[35,40)",1,3,4,2
185138_1,3,1,1,"[60,65)",1,3,4,2
192328_1,4,1,1,"[40,45)",1,2,4,2
192650_3,4,1,0,"[15,20)",1,1,0,1
253241_3,5,1,1,"[30,35)",1,4,4,2
192075_2,4,1,0,"[35,40)",0,2,4,2
180991_2,4,1,1,"[35,40)",0,3,3,1
251815_3,5,1,0,"[20,25)",1,2,0,1
185122_2,4,0,0,"[35,40)",0,2,3,1
185122_1,4,0,1,"[40,45)",1,2,0,1
253241_3,5,1,1,"[30,35)",1,4,0,1
187125_3,4,1,1,"[25,30)",0,3,0,1
179717_1,3,0,1,"[35,40)",0,1,4,2
193011_1,4,0,1,"[40,45)",1,1,0,1
181027_2,1,0,0,"[55,60)",0,3,4,2
252155_2,5,1,1,"[45,50)",0,1,0,1
191507_1,4,1,1,"[55,60)",1,3,0,1
192353_1,3,0,0,"[60,65)",1,2,4,2
179594_1,4,1,1,"[40,45)",1,1,0,1
181323_2,4,0,0,"[55,60)",0,3,4,2
186219_3,5,1,1,"[20,25)",1,1,4,2
179688_2,3,1,0,"[45,50)",0,1,0,1
186242_1,4,1,1,"[40,45)",1,3,0,1
187125_4,4,1,1,"[20,25)",0,3,2,1
253241_2,5,1,1,"[30,35)",0,4,4,2
191869_3,5,1,0,"[25,30)",1,3,0,1
179688_1,3,1,1,"[50,55)",1,1,0,1
181323_2,4,0,0,"[55,60)",0,3,0,1
192111_2,4,1,0,"[55,60)",0,3,4,2
192846_1,4,1,1,"[60,65)",1,3,4,2
252155_2,5,1,1,"[45,50)",0,1,4,2
192075_1,4,1,1,"[35,40)",1,2,0,1
192473_1,3,0,1,"[35,40)",0,2,0,1
191507_2,4,1,0,"[50,55)",0,3,4,2
181415_2,5,1,1,"[50,55)",0,3,4,2
179528_2,5,1,1,"[50,55)",0,1,4,2
193011_1,4,0,1,"[40,45)",1,1,4,2
186242_1,4,1,1,"[40,45)",1,3,4,2
191507_1,4,1,1,"[55,60)",1,3,4,2
178944_2,3,1,1,"[40,45)",0,1,3,1
187125_3,4,1,1,"[25,30)",0,3,4,2
179093_3,4,0,0,"[10,15)",0,1,1,3
181323_3,4,0,0,"[20,25)",1,3,0,1
178890_1,4,1,1,"[40,45)",1,1,0,1
191869_1,5,1,1,"[55,60)",1,3,0,1
193064_1,4,1,1,"[30,35)",1,1,4,2
179688_2,3,1,0,"[45,50)",0,1,4,2
252155_3,5,1,1,"[20,25)",1,1,0,1
187125_4,4,1,1,"[20,25)",0,3,4,2
253241_2,5,1,1,"[30,35)",0,4,0,1
181415_2,5,1,1,"[50,55)",0,3,0,1
192111_1,4,1,1,"[55,60)",1,3,4,2
192174_1,2,0,0,"[70,75)",1,3,0,1
191442_3,5,1,0,"[30,35)",0,3,0,1
191466_1,3,0,0,"[25,30)",0,3,4,2
191507_2,4,1,0,"[50,55)",0,3,0,1
191869_1,5,1,1,"[55,60)",1,3,4,2
192846_2,4,1,0,"[55,60)",0,3,0,1
181323_3,4,0,0,"[20,25)",1,3,4,2
192111_2,4,1,0,"[55,60)",0,3,0,1
179093_2,4,0,0,"[35,40)",0,1,3,1
192075_2,4,1,0,"[35,40)",0,2,0,1
178887_1,4,1,1,"[35,40)",1,1,0,1
185307_2,4,1,1,"[50,55)",0,3,4,2
185122_1,4,0,1,"[40,45)",1,2,4,2
191537_1,4,1,0,"[35,40)",1,3,0,1
178890_1,4,1,1,"[40,45)",1,1,4,2
179688_3,3,1,1,"[25,30)",0,1,0,1
193064_1,4,1,1,"[30,35)",1,1,0,1
192846_2,4,1,0,"[55,60)",0,3,4,2
191466_1,3,0,0,"[25,30)",0,3,0,1
179093_2,4,0,0,"[35,40)",0,1,4,2
185307_3,4,1,1,"[25,30)",0,3,4,2
179093_1,4,0,1,"[40,45)",1,1,4,2
178944_1,3,1,1,"[45,50)",1,1,4,2
191442_3,5,1,0,"[30,35)",0,3,4,2
179688_1,3,1,1,"[50,55)",1,1,4,2
179688_3,3,1,1,"[25,30)",0,1,4,2
179093_1,4,0,1,"[40,45)",1,1,0,1
249442_3,4,1,0,"[20,25)",0,1,4,2
250907_2,6,1,1,"[30,35)",1,1,0,1
250907_2,6,1,1,"[30,35)",1,1,4,2
250524_3,4,0,0,"[35,40)",0,1,4,2
250780_2,4,1,0,"[45,50)",0,2,4,2
183055_1,4,0,1,"[50,55)",1,3,0,1
249442_3,4,1,0,"[20,25)",0,1,0,1
249442_2,4,1,0,"[55,60)",0,1,0,1
251418_1,5,0,0,"[40,45)",0,4,0,1
249442_2,4,1,0,"[55,60)",0,1,4,2
250524_4,4,0,0,"[30,35)",0,1,4,2
146109_1,2,0,0,"[45,50)",0,2,2,1
183055_4,4,0,0,"[20,25)",0,3,0,1
251418_1,5,0,0,"[40,45)",0,4,4,2
170252_1,3,1,1,"[65,70)",1,2,4,2
250849_3,4,1,0,"[20,25)",0,1,0,1
146109_1,2,0,0,"[45,50)",0,2,4,2
251418_2,5,0,1,"[45,50)",1,4,0,1
251418_2,5,0,1,"[45,50)",1,4,4,2
146109_2,2,0,1,"[25,30)",1,2,4,2
188167_3,4,1,0,"[25,30)",0,2,4,2
161934_3,3,0,0,"[45,50)",1,4,4,2
250524_4,4,0,0,"[30,35)",0,1,0,1
161876_1,1,0,0,"[80,85)",0,4,4,2
148652_2,2,0,0,"[30,35)",0,2,4,2
146152_2,3,1,0,"[55,60)",0,2,0,1
168920_3,3,1,0,"[20,25)",0,4,4,2
168664_4,4,1,1,"[35,40)",1,2,0,1
250780_2,4,1,0,"[45,50)",0,2,0,1
183055_4,4,0,0,"[20,25)",0,3,4,2
148075_2,3,1,1,"[45,50)",1,2,4,2
250958_4,4,1,0,"[20,25)",1,1,0,1
168837_3,4,1,0,"[45,50)",1,3,0,1
188167_3,4,1,0,"[25,30)",0,2,0,1
161934_3,3,0,0,"[45,50)",1,4,2,1
250849_3,4,1,0,"[20,25)",0,1,4,2
172952_3,4,1,0,"[10,15)",1,2,4,3
161608_2,4,0,1,"[20,25)",0,2,0,1
153253_3,4,1,0,"[25,30)",1,2,0,1
250958_4,4,1,0,"[20,25)",1,1,4,2
170343_2,5,1,1,"[40,45)",0,2,0,1
148075_1,3,1,1,"[75,80)",0,2,4,2
148075_1,3,1,1,"[75,80)",0,2,2,1
168837_4,4,1,0,"[40,45)",0,3,4,2
168837_4,4,1,0,"[40,45)",0,3,0,1
148137_1,4,1,1,"[40,45)",1,2,0,1
161934_2,3,0,0,"[70,75)",0,4,4,2
173364_2,4,1,0,"[25,30)",0,1,0,1
173364_2,4,1,0,"[25,30)",0,1,4,2
153225_3,4,1,0,"[20,25)",0,2,4,2
250524_3,4,0,0,"[35,40)",0,1,0,1
146205_3,4,0,0,"[35,40)",1,2,0,1
248174_1,4,1,1,"[55,60)",1,3,0,1
172952_2,4,1,0,"[35,40)",0,2,2,1
148137_1,4,1,1,"[40,45)",1,2,4,2
250664_1,3,0,1,"[75,80)",1,1,4,2
250714_3,3,0,1,"[40,45)",1,1,4,2
153225_3,4,1,0,"[20,25)",0,2,0,1
183055_1,4,0,1,"[50,55)",1,3,4,2
